UNIQUE_ID,cluster_number,Dataset
c2173703476562074301,20499,CCS
c3029871072380512616,20500,CCS
c8185758147763834936,20500,CEN
c2025201902744504772,20500,CEN
c1307175514535712675,20501,CCS
c6654759319786330619,20501,CEN
c4251880756898987347,20503,CCS
c5853479976163688699,20503,CEN
c4032462622522992261,20504,CEN
c1126484869721336671,20504,CCS
c5605056092063791368,20505,CCS
c4693144882538230603,20505,CEN
c6453713031726553431,20506,CEN
c5994248075346776756,20506,CCS
c8309371566919260006,20507,CCS
c7671780252376679503,20507,CEN
c2286436990130333908,20508,CCS
c5460304779333287974,20508,CEN
c5968537637454476218,20509,CCS
c3437306605342345597,20509,CEN
c3505391224010558123,20510,CCS
c3597767792002825286,20510,CEN
c5124254186146057351,20511,CCS
c8650014122223598329,20511,CEN
c2324054662117107787,20512,CCS
c8403193296436793982,20512,CCS
c8249247137147628936,20512,CEN
c6260651410151122088,20513,CEN
c4285700141803754792,20513,CCS
c6266595315781411810,20514,CCS
c5759881075575668676,20514,CEN
c1884564297804100054,20515,CCS
c1323721315219403195,20515,CEN
c1442100680554804867,20516,CEN
c1774319638250837073,20516,CEN
c2562749688641781112,20516,CCS
c1856669610558807366,20517,CEN
c6837357403326554449,20517,CCS
c2889613635938415581,20518,CEN
c5565918567775260084,20518,CCS
c3012899077637620789,20519,CCS
c5084314819270483794,20519,CEN
c3043742062414953848,20519,CEN
c1782970512369282654,20520,CCS
c8951859704603251642,20520,CEN
c2918170951927813101,20521,CCS
c2184125161604706702,20521,CEN
c2481341018111670098,20521,CCS
c3656472463225416912,20522,CCS
c4768983516166839233,20522,CEN
c4787241867933285791,20522,CCS
c1264564393150287607,20551,CEN
c3529700693085822970,20551,CCS
c9112356270304937385,20552,CCS
c2142991706814567237,20552,CEN
c2701346092024899767,20554,CEN
c1014884099072263270,20554,CCS
c2705828686140631719,20555,CCS
c5051326519293619419,20555,CEN
c7189346079242530441,20556,CCS
c5641882254087781845,20556,CEN
c8691945234124850147,20557,CEN
c6977898472944601745,20557,CCS
c3048567526469567760,20559,CCS
c5476663519493251618,20559,CEN
c7221501477737219437,20561,CCS
c8497818443273256032,20561,CEN
c6740004507603770281,20562,CEN
c6958164536491908652,20562,CCS
c6789216750171570731,20563,CCS
c2317837954037509898,20563,CEN
c1338413125024047621,20564,CCS
c9682718678638280377,20564,CEN
c5798888750757357266,20564,CEN
c1466593025737611796,20565,CEN
c5460613271435336067,20565,CCS
c7738828715635441966,20567,CCS
c5121718517999005691,20567,CEN
c1602935467919699277,20568,CCS
c1488572962366691973,20568,CEN
c5088554226672135115,20569,CCS
c2401427275182941654,20569,CEN
c7659301276009045532,20570,CCS
c1470430818155545450,20570,CEN
c7246670356901687188,20571,CCS
c2209999521370168733,20571,CEN
c3324041610324379604,20572,CCS
c3086842300867972587,20572,CEN
c4780984757230381532,20572,CEN
c8097345801791509879,20573,CCS
c1887085599057712671,20573,CEN
c9036859089116817032,20575,CCS
c3846604797440997770,20575,CEN
c5207034494923771459,20575,CEN
c1623660529369685936,20576,CCS
c4880706027835070655,20576,CEN
c5971808849442751060,20577,CCS
c8464774003122504571,20577,CEN
c8206946998575182389,20578,CCS
c5586856714284151277,20578,CEN
c4687459692676585006,20579,CCS
c8020658116392838152,20579,CEN
c7596150757950058430,20579,CCS
c1553121621621600695,20580,CEN
c1616515094930858031,20580,CCS
c8198738377546553169,20581,CEN
c3362481241868457113,20581,CCS
c3470304448180858703,20582,CEN
c3609790606540754853,20582,CCS
c3327887172385208880,20583,CEN
c5922183815981972523,20583,CCS
c5331728264162287201,20584,CEN
c9149510835611843425,20584,CCS
c1328978546439421628,20585,CEN
c6903880389643033517,20585,CCS
c2500460723457904184,20586,CEN
c8929185907508828058,20586,CCS
c4339704691517831765,20587,CEN
c4123536068887139775,20587,CCS
c2415412665047243927,20588,CEN
c7841563474948649642,20588,CCS
c7561659151249758535,20589,CEN
c2502417172095081487,20589,CCS
c5607759786379430446,20590,CEN
c2938893570151723864,20590,CCS
c4826812103257507696,20590,CCS
c3215023899647451146,20591,CEN
c2489178746825017431,20591,CCS
c6594174291661362092,20593,CEN
c3371060684834453870,20593,CCS
c8299287799957090869,20595,CEN
c1023019929094743725,20595,CCS
c8605219276088559873,20596,CEN
c2151894597383108385,20596,CCS
c4398016062698317692,20598,CEN
c5420678544290986429,20598,CEN
c6583875412373100326,20598,CCS
c2411154160705492859,20599,CEN
c4564494926048686680,20599,CCS
c7932039123991142652,20600,CEN
c1624945342807177085,20600,CCS
c3705047784793109414,20600,CCS
c1936142950770911377,20601,CEN
c5455758993441557717,20601,CCS
c4651873978873887463,20602,CEN
c6134261336012797089,20602,CCS
c4253271525621865631,20603,CEN
c4209556538229628438,20603,CCS
c2568837838702763392,20604,CEN
c6317124802524421731,20604,CCS
c3650637485989774713,20605,CEN
c1548962439234066701,20605,CCS
c7314127567948884328,20606,CEN
c8800680356766348541,20606,CCS
c5645181221175202221,20607,CEN
c8683968890938159007,20607,CCS
c6763037450867256357,20608,CEN
c1530202024425809539,20608,CEN
c5917879229149648614,20608,CCS
c7533955527423053050,20609,CEN
c5676551693124550004,20609,CCS
c3920518043106528168,20610,CEN
c4697152790829348361,20610,CEN
c4827883276467264003,20610,CCS
c6092834359543330179,20610,CCS
c1267611313265759181,20611,CEN
c7732997727373694991,20611,CCS
c1786794149551629295,20612,CEN
c9209580822399720257,20612,CCS
c5138889794737758719,20613,CEN
c8288097761783432301,20613,CCS
c9110365506641987542,20614,CEN
c4782920862249739933,20614,CCS
c2497088794617998818,20614,CCS
c7097313804895205128,20616,CEN
c4900384464139042728,20616,CCS
c7470141036688580147,20619,CCS
c1443696190798268914,20619,CEN
c7122031880600289037,20619,CCS
c8039225436908927863,20620,CEN
c9171694962701685532,20620,CCS
c6334397269963669180,20621,CEN
c8341892219391436235,20621,CCS
c4950185940587295228,20625,CEN
c8204586768686985688,20625,CCS
c2365516383860140910,20626,CEN
c1775494666442074173,20626,CCS
c6241393707698516045,20628,CEN
c9349584872970179068,20628,CEN
c6736219222992231069,20628,CCS
c1513154771118282169,20629,CEN
c4557552098458016235,20629,CCS
c5236403984531865910,20630,CEN
c1709169612364059104,20630,CCS
c7828279080710969402,20631,CEN
c1640154050131944181,20631,CCS
c2439228060756124480,20631,CCS
c6496159099742681114,20632,CEN
c1958395619031287285,20632,CCS
c9817528691306298211,20632,CCS
c5602325189993858207,20633,CEN
c6454673642419016682,20633,CCS
c2464350289753973172,20634,CEN
c2302385739249624484,20634,CCS
c5902884434406956828,20635,CCS
c7575972745402682908,20635,CEN
c8036390549660403305,20635,CEN
c6985190020292576890,20636,CEN
c9177135910132704349,20636,CCS
c1151022595723014318,20638,CCS
c5913110990973151983,20638,CEN
c9039458631933710039,20639,CEN
c5461424357785662060,20639,CCS
c4317626970759829507,20640,CCS
c7283545757083296554,20640,CEN
c1699532891563836547,20642,CEN
c6893125946255625983,20642,CCS
c1647680566086165661,20643,CCS
c3525578751495466294,20643,CEN
c8087686972904220683,20644,CCS
c4043475205984477141,20644,CEN
c1878867388398321751,20645,CCS
c2642701287460629349,20645,CEN
c2730966283043662502,20646,CEN
c7572498003372440022,20646,CCS
c4589402172728582902,20646,CCS
c8870270458500988665,20646,CCS
c7512178443280512128,20647,CCS
c1758826626059420802,20647,CEN
c2067368741107026225,20648,CCS
c2931942261531454788,20648,CEN
c2314605048285595089,20649,CCS
c8282064776742768064,20649,CEN
c8582422312911336413,20650,CEN
c1150005827926799183,20650,CCS
c3550289838819194280,20651,CEN
c2153665547084143159,20651,CCS
c8426194737875771910,20652,CEN
c3597952506255449374,20652,CCS
c6176207175162752735,20653,CEN
c2180927250589503498,20653,CCS
c1093441826370012990,20654,CCS
c7225804684277030252,20654,CEN
c6922516609369810401,20655,CCS
c4430896969815420093,20655,CEN
c2241906642277785750,20656,CEN
c4155619833800720118,20656,CCS
c2259935240518798937,20658,CEN
c5890623205991048071,20658,CCS
c7989198528510456817,20659,CEN
c1704672283709288786,20659,CCS
c7066963707924547524,20660,CEN
c7450086957707825880,20660,CCS
c5002216728621457314,20661,CEN
c9063186185564557480,20661,CCS
c2362779613440976453,20662,CEN
c1671860289807143844,20662,CCS
c7027814063651073826,20663,CEN
c2317502129745804353,20663,CCS
c5867940796116917761,20664,CEN
c9204603706897296822,20664,CCS
c2493733410311836076,20665,CEN
c6284982146342840017,20665,CCS
c6113669350836030444,20667,CEN
c2921096973221132026,20667,CCS
c6808792942307882392,20668,CEN
c6698908885784350603,20668,CCS
c2644082053629949910,20669,CEN
c6266762431734339726,20669,CCS
c5047945419927742100,20670,CEN
c8557853015479549402,20670,CCS
c3449955066313664127,20671,CCS
c6211051455884834484,20671,CEN
c7863677420121903478,20672,CEN
c1485123458607660115,20672,CCS
c4711863717613356478,20672,CEN
c4262083245951387592,20673,CCS
c5215857595532591106,20673,CEN
c4048104553313015399,20674,CCS
c4393315107574531212,20674,CEN
c8296582403951757949,20675,CEN
c7446313843804069251,20675,CCS
c7402788702288368588,20675,CCS
c4944042627466791348,20676,CEN
c5217731621957171934,20676,CCS
c7921604172121274361,20677,CEN
c8239751506611782158,20677,CCS
c8280721516075638433,20678,CEN
c6449846818078435398,20678,CCS
c8346741137773945424,20680,CEN
c4585597451761463626,20680,CCS
c7481001588306240102,20681,CEN
c6839451900180086362,20681,CCS
c6228661134113837640,20682,CEN
c6593944580861932078,20682,CCS
c1322614050868180106,20682,CCS
c1493875666572526104,20682,CCS
c2347369897293259563,20683,CCS
c1819749402850903819,20683,CEN
c4877086491840966532,20684,CEN
c4863907869643621576,20684,CCS
c1021485200461394681,20686,CCS
c2492493049960204290,20686,CEN
c5842570033186648852,20689,CCS
c3501348688416194100,20689,CEN
c4065547225015509800,20690,CCS
c7757279255131413247,20690,CEN
c6998263540168239759,20692,CCS
c9880615106653502165,20692,CCS
c6391424327270871527,20692,CEN
c3146272516200846151,20693,CCS
c7954771993967860146,20693,CEN
c2580942096851608666,20693,CEN
c8268392012502492105,20694,CEN
c5259891181890561185,20694,CCS
c1484279784788408528,20695,CCS
c1348514262930039833,20695,CEN
c1509719032454347972,20696,CCS
c7127892455625671742,20696,CEN
c4920044598308186977,20698,CCS
c5302569881339687313,20698,CEN
c6176081331912279243,20699,CEN
c2115275595032879302,20699,CCS
c1995323974150792939,20700,CEN
c4597148270237484659,20700,CCS
c1566878108385315755,20700,CCS
c2637126030104564423,20700,CEN
c4902208512909253722,20701,CCS
c2953325810267232703,20701,CEN
c2204873822325670633,20702,CCS
c4360342108715933024,20702,CEN
c7874997943409234884,20703,CCS
c8205010414063210679,20703,CEN
c8912711589836867892,20704,CEN
c2372255564893724613,20704,CCS
c2102063341361042915,20705,CCS
c9078037748684733691,20705,CEN
c2722663028167706246,20706,CCS
c5848584753419563592,20706,CEN
c3191201265433278785,20707,CCS
c3634029971866790145,20707,CEN
c7499712402252068442,20708,CEN
c2182462476746231429,20708,CCS
c4170557228788049435,20708,CEN
c2462102772158255391,20709,CCS
c6277110378124024858,20709,CEN
c5085872293304680422,20710,CEN
c7427684898040763104,20710,CCS
c8987972539170472472,20710,CCS
c2591418886041213843,20711,CCS
c5927362704026227056,20711,CEN
c3321427945670620909,20712,CCS
c6906586195331024893,20712,CEN
c8481323273144978660,20712,CCS
c5659661818902696837,20713,CCS
c5152177369277058807,20713,CEN
c3311796262725168067,20714,CCS
c6127657294461870726,20714,CEN
c1149336704933412006,20716,CCS
c5109896355473732581,20716,CEN
c7420778949746927215,20717,CCS
c4156865201864620127,20717,CEN
c1304286444107507425,20719,CCS
c3404619346289336600,20719,CCS
c9082738292437821205,20719,CEN
c8252157635443267409,20720,CCS
c2871366066506519321,20720,CCS
c3111033910161246962,20720,CEN
c3537933964930543905,20721,CEN
c1918928723742193667,20721,CCS
c6895582280491654696,20722,CEN
c5266127251729768537,20722,CCS
c4450825244104969671,20723,CEN
c8406857309492780912,20723,CCS
c8623500250325186252,20724,CEN
c7807958770121912946,20724,CCS
c1072122490617080049,20725,CEN
c8130213499650872619,20725,CCS
c3980630221896716916,20726,CEN
c3360187719005752272,20726,CCS
c3910370383399555813,20727,CEN
c5451546515489915808,20727,CCS
c7978282078525711988,20728,CEN
c6340332841324275821,20728,CCS
c5404306384626882809,20729,CEN
c4783407597966701792,20729,CCS
c9038999236609749194,20730,CEN
c7207513954180623598,20730,CEN
c6531722671308921247,20730,CCS
c3600413616995669925,20731,CEN
c2780281029293932996,20731,CCS
c8094889208288426208,20732,CEN
c7575105477544410903,20732,CCS
c5018670773344882936,20733,CEN
c6945769728485588271,20733,CCS
c4188001589143916531,20734,CEN
c1565553430748773464,20734,CCS
c2650683997053428966,20735,CEN
c9911282368231201888,20735,CCS
c7721804916953019160,20735,CCS
c8860989071673945260,20736,CEN
c6959111313379584253,20736,CCS
c8943190504021294225,20737,CEN
c4215224645268851241,20737,CCS
c3355322808777960496,20740,CEN
c4479897100620965230,20740,CCS
c4570030681097296032,20741,CCS
c2191887177405563918,20741,CEN
c3640742470521158795,20742,CCS
c2526561884273577644,20742,CEN
c6607731855971535406,20743,CCS
c2598294481054794594,20743,CEN
c7184697043029113957,20745,CEN
c6782595956787761995,20745,CCS
c2998491922721586084,20746,CCS
c8484083489969117083,20746,CEN
c3560989861633942384,20747,CEN
c7617676635117998786,20747,CCS
c5187307212826426849,20748,CEN
c2996434567292456669,20748,CCS
c5073261145772833347,20749,CCS
c3233881893358121100,20749,CEN
c2458989204808809179,20750,CEN
c8883496122851285635,20750,CCS
c4161372783142152522,20751,CCS
c6438018848350481022,20751,CEN
c4640093169746031974,20752,CEN
c9192640448450151167,20752,CCS
c1769221758333005950,20753,CCS
c1926600233396400558,20753,CEN
c1836978066772023816,20754,CCS
c1179298059050537716,20754,CEN
c7027799510841752643,20755,CEN
c3879064518294076855,20755,CCS
c4843033555316460202,20756,CCS
c8995632819176691233,20756,CEN
c2510248853853559639,20757,CEN
c4986645808610080772,20757,CEN
c6345423173151784701,20757,CCS
c3115364680672589447,20758,CCS
c7438635356696564588,20758,CEN
c3103722525076140690,20759,CCS
c6970235766440044220,20759,CEN
c8696065800782464910,20760,CEN
c4552772595038297377,20760,CCS
c2579051414304748557,20761,CCS
c6301404216440275179,20761,CEN
c1523991194462372587,20763,CCS
c6797063556539168330,20763,CEN
c7337899065268289861,20764,CCS
c5158286370099865116,20764,CEN
c4565373479579167293,20766,CCS
c5958347271585296818,20766,CEN
c8769466052996282819,20767,CEN
c7374510081376168601,20767,CCS
c5825799761324210374,20768,CEN
c5743901581373258760,20768,CCS
c1077043140740617396,20768,CEN
c6025303924229997415,20769,CCS
c3960435716538672315,20769,CEN
c7324106635964160552,20770,CEN
c6453872473838929261,20770,CCS
c4010298372861597666,20771,CEN
c8354725991053893829,20771,CCS
c8281612022228310918,20773,CEN
c3852713666553956106,20773,CCS
c9181295079654425865,20774,CEN
c7038542763013914676,20774,CCS
c3047222477223594777,20775,CCS
c2750808185291700245,20775,CEN
c7638046736534128682,20775,CEN
c4914472400653861892,20775,CCS
c1916899735187725107,20777,CEN
c8119435136164455273,20777,CCS
c3021154178386523145,20779,CCS
c1247632965795539821,20779,CEN
c7885892149614803142,20780,CEN
c6283911666039900429,20780,CCS
c2522259700600811217,20781,CEN
c8889352464810359374,20781,CCS
c4711331840647623796,20782,CCS
c1511911146875484380,20782,CEN
c1682146670047130609,20783,CCS
c3479166211189786553,20783,CEN
c7976051000771618445,20784,CCS
c2826974360004492139,20784,CEN
c4898402587267044755,20785,CEN
c1268538744056453643,20785,CCS
c4277619209774693054,20785,CCS
c4279840869767948071,20786,CEN
c8028661910521093845,20786,CCS
c4316180672105816005,20788,CEN
c6915616105605532068,20788,CCS
c1763201329362801528,20789,CEN
c1554782868574795184,20789,CCS
c5952598354680597414,20790,CEN
c3905279749875817245,20790,CCS
c3391511437067952061,20791,CEN
c1247963408685290246,20791,CCS
c3899720217094226514,20791,CEN
c6686656018339743044,20792,CEN
c1102966972663589097,20792,CCS
c2720927624920574018,20793,CEN
c4457602039937784108,20793,CCS
c7161101969780093198,20794,CEN
c7529660204470051092,20794,CCS
c1597546995807488273,20795,CCS
c2815536556897961488,20795,CEN
c2986988211321115105,20796,CCS
c6285813710387499623,20796,CEN
c8560210498859645758,20797,CCS
c1314172317053427223,20797,CEN
c7980731521783967592,20799,CCS
c4779105719261533492,20799,CEN
c3812842381579542279,20800,CEN
c6628154722423107020,20800,CCS
c6289069336362703619,20801,CCS
c1477133310459508094,20801,CEN
c8877635053249673805,20802,CCS
c3201192180516116807,20802,CEN
c7274576492389023105,20803,CCS
c8199152682446126268,20803,CEN
c6434568891653245267,20804,CCS
c6257767977303383154,20804,CEN
c5365600610181737466,20805,CCS
c5857891711411442943,20805,CCS
c4250025341794862063,20805,CEN
c5728106231411968009,20807,CCS
c4721535875117865286,20807,CEN
c4369746600514459291,20808,CCS
c8271095581011517786,20808,CEN
c8882119389868184739,20810,CCS
c3173861558620309059,20810,CEN
c4752765421810021554,20811,CEN
c9079563110775475167,20811,CCS
c5540799809181018705,20813,CEN
c8523667436886236719,20813,CCS
c7627738120751796438,20814,CEN
c5273751878512843049,20814,CCS
c2939846392306447759,20815,CEN
c3519072390961231768,20815,CCS
c7036836644378761626,20816,CEN
c5029529742029783895,20816,CCS
c8671231980855432702,20817,CEN
c1978176178969306380,20817,CCS
c2823426101924970581,20819,CEN
c9616671557357034637,20819,CCS
c3919789584449042965,20819,CCS
c5629963387299562951,20820,CCS
c6740844372596307813,20820,CEN
c5814923265178545680,20821,CCS
c5676202563528440263,20821,CEN
c7153951292138352593,20822,CCS
c5503003199623168171,20822,CEN
c5326256862862819650,20823,CCS
c3971440417875021233,20823,CEN
c2709937159259571793,20824,CCS
c8403964766823629948,20824,CEN
c1921354882145061441,20825,CCS
c8596615790040552593,20825,CEN
c5404586976337720749,20826,CCS
c2017631310942900823,20826,CEN
c3526692531713179528,20827,CCS
c9110142383767351677,20827,CEN
c6416896472265345562,20828,CCS
c3332278053227297445,20828,CEN
c1666250812830342336,20829,CCS
c5635693452848835351,20829,CEN
c4337487202338487309,20830,CCS
c1123336453205480690,20830,CEN
c2978954086043460699,20831,CCS
c5126264871714133491,20831,CCS
c3748522171683473592,20831,CEN
c4588293040772847899,20832,CCS
c2421481154416039400,20832,CEN
c8197398870579032274,20833,CCS
c4241132675992519015,20833,CEN
c5905561948320917994,20834,CCS
c7890164844880516339,20834,CEN
c6368024381692736148,20834,CEN
c4667942591700128726,20835,CCS
c4023093897411889246,20835,CEN
c7937918445177589335,20836,CCS
c7083333478661400275,20836,CEN
c4873318150787455203,20837,CCS
c2775284873507918251,20837,CEN
c1128581796442624247,20838,CCS
c8459583233969849493,20838,CEN
c4527077438731415870,20839,CEN
c8996698677119619681,20839,CCS
c5868802854966022975,20840,CEN
c2644333326232233318,20840,CCS
c7130971006732121671,20840,CCS
c8460486127936904498,20841,CEN
c3398129023281293588,20841,CCS
c5622907856152315761,20842,CEN
c5754900296865243384,20842,CCS
c5284509433359194900,20843,CEN
c6988880327284122955,20843,CCS
c3272938839863816956,20844,CEN
c3873344735234460839,20844,CCS
c8751506501240000046,20845,CEN
c7712546078521388510,20845,CEN
c6282111271331506874,20845,CCS
c4719218034857898599,20846,CEN
c6962414193893812380,20846,CCS
c9213717429711537709,20846,CCS
c4533434492003470467,20848,CCS
c4330228905936126643,20848,CEN
c6636011276328622687,20849,CCS
c1286927982475248540,20849,CCS
c1799990077983873897,20849,CEN
c3713952046751165057,20850,CCS
c5770890789282686379,20850,CEN
c2000379793510812562,20851,CCS
c4435792810941726399,20851,CEN
c2536715598796556630,20852,CCS
c3570013051779337576,20852,CCS
c2049548480015592505,20852,CEN
c2842713490697087954,20853,CCS
c8769303773074081668,20853,CEN
c9053372465631435453,20854,CEN
c3157590222134573920,20854,CCS
c5646600571293065917,20855,CEN
c1023630347481196511,20855,CCS
c6413327759537047466,20856,CEN
c3563329382439994167,20856,CCS
c4929942190870379108,20857,CEN
c5993087519901571190,20857,CCS
c8209201752534329741,20858,CEN
c8716433653817365727,20858,CCS
c1924158894742102134,20859,CEN
c2379101224733370465,20859,CCS
c4959817648521527229,20860,CEN
c4580909266706765149,20860,CCS
c2532649231597330979,20861,CEN
c6367572379677465627,20861,CCS
c6017577485227507637,20862,CCS
c2500599177986571716,20862,CEN
c5065366158473803361,20863,CCS
c6636632160473221456,20863,CCS
c8462837745435797975,20863,CEN
c4961256813727337732,20864,CCS
c1648318785739657382,20864,CEN
c6995568086875458521,20865,CEN
c6631543965489984981,20865,CCS
c8959148163023690681,20866,CEN
c3609386026967577084,20866,CCS
c3798735466761371277,20867,CEN
c4669398218552848602,20867,CCS
c2111766855904465724,20868,CEN
c7622631843760312904,20868,CCS
c2137744734917762338,20869,CCS
c6478322908754195924,20869,CEN
c6711489427223387607,20870,CCS
c3077097909695883908,20870,CEN
c5266314821578657007,20871,CEN
c2053406871861520587,20871,CCS
c9080067557928048754,20872,CEN
c4042486046851705026,20872,CCS
c6442232502753342480,20873,CCS
c2082118049404012944,20873,CEN
c3436506876976943833,20874,CCS
c1838393189915806960,20874,CEN
c2497811381540315426,20875,CCS
c2955593708952774777,20875,CEN
c3804240466839973905,20876,CCS
c7436901519736107038,20876,CEN
c7917776627729643943,20877,CCS
c2536302480090639348,20877,CEN
c1159728724981404779,20878,CEN
c4288079537983524716,20878,CCS
c7171266041216016024,20879,CCS
c6097177072759529675,20879,CEN
c6680017401543278194,20880,CCS
c1627270786693951871,20880,CEN
c8365200975287616457,20880,CCS
c3035879217257252154,20881,CCS
c8070644847625817209,20881,CEN
c4821286546371607226,20882,CCS
c2828078873672285295,20882,CEN
c7913460830958947379,20884,CEN
c8052553919186015845,20884,CCS
c6231239141273561028,20884,CEN
c8862518195157545387,20885,CEN
c6287200946225040861,20885,CCS
c8654948116713914926,20887,CEN
c8075550322510887153,20887,CCS
c1429224398557364742,20888,CCS
c8170024850064139624,20888,CEN
c4244129404616831385,20889,CEN
c3092406206611322353,20889,CCS
c5936152457138432352,20890,CEN
c4358664453972514591,20890,CCS
c2165897132966373791,20891,CEN
c3504324686906016323,20891,CCS
c6383272176853922972,20892,CEN
c2474223075102539355,20892,CCS
c6082005292495284027,20894,CEN
c1993756312116042055,20894,CCS
c8768914677631548303,20895,CCS
c2163835274578933718,20895,CEN
c8033506224912232490,20895,CCS
c5094507411718635713,20898,CEN
c2725799790908112888,20898,CCS
c4619709665117383789,20899,CEN
c6044229851489126269,20899,CCS
c8574436907392237974,20900,CEN
c4903038640927947239,20900,CCS
c1073741821271876755,20901,CEN
c4106002138960504953,20901,CCS
c1243400442052242782,20901,CCS
c4579692362044783923,20902,CEN
c5657945638624005028,20902,CCS
c3255094742329382757,20903,CCS
c6789211849208387174,20903,CEN
c9168176580654206751,20904,CCS
c2041232000524086244,20904,CEN
c8233612684275505697,20905,CCS
c1598392835691361009,20905,CEN
c5887921947833545224,20906,CCS
c7191084670654782706,20906,CEN
c6008398758839145330,20906,CEN
c5750112786377788598,20907,CCS
c7534337786407762032,20907,CEN
c9051757783710589947,20908,CCS
c2760821267569950159,20908,CEN
c6801702896551835550,20909,CEN
c3004964774267387587,20909,CCS
c5395580956418114808,20910,CCS
c4335954290920586513,20910,CEN
c5652456777661097743,20911,CCS
c3798229259660821452,20911,CEN
c2080653175301178260,20911,CEN
c2815679741524982868,20912,CCS
c3807198397891492498,20912,CEN
c4850331916752131768,20912,CEN
c3525436523598198259,20913,CCS
c5970968478107870983,20913,CEN
c6173197034092371344,20914,CCS
c2483073434486942388,20914,CEN
c1676187069674540030,20915,CEN
c3101563929785132618,20915,CCS
c5930644845448040113,20916,CEN
c1438467508392832334,20916,CCS
c8162055374750579703,20917,CEN
c1271948838325182406,20917,CCS
c3689117405154728187,20918,CEN
c2187491991872746065,20918,CCS
c6041086101682957238,20920,CEN
c2746356554032527963,20920,CCS
c4733213333550676338,20921,CEN
c3077487560498495183,20921,CCS
c4707611539119229607,20923,CCS
c5169965087781994933,20923,CEN
c2947290938361079089,20924,CCS
c8610166661060830201,20924,CCS
c5990789687618581886,20924,CEN
c4612523306476915708,20925,CCS
c8858199947055298667,20925,CEN
c5892962765063635224,20926,CCS
c6079684325026035104,20926,CEN
c3701811229808107153,20927,CCS
c5310709650047846490,20927,CEN
c5633485819374474353,20928,CCS
c6441384882666028664,20928,CEN
c2766773341442351890,20929,CCS
c8193526987642470056,20929,CEN
c5421867273312286623,20930,CCS
c1215674962878698325,20930,CEN
c1358368337159079718,20931,CCS
c5414309785758380112,20931,CEN
c5266490447002063608,20932,CEN
c9076969671102056204,20932,CCS
c1719895878404398337,20933,CEN
c3840366164039458884,20933,CCS
c6028303159488879850,20934,CCS
c1774831370815024543,20934,CEN
c3701309878521045726,20935,CEN
c3424108793968742524,20935,CCS
c3051787367503093756,20936,CCS
c1338577002144402418,20936,CEN
c4049526815020231319,20937,CEN
c8501679203288330168,20937,CCS
c3047018785143497485,20938,CCS
c4222217409801254681,20938,CEN
c5973778834951860362,20939,CEN
c1915033765054188148,20939,CCS
c4264170758696614712,20940,CCS
c8368802979339693667,20940,CEN
c5106226570431272303,20941,CCS
c1651652159580819287,20941,CEN
c4256363294755228819,20942,CCS
c5872672345710347616,20942,CEN
c7110251200025373487,20944,CEN
c7648267367875351457,20944,CCS
c4259521975900620300,20945,CCS
c2377482952752717933,20945,CEN
c2862101191296977209,20946,CEN
c4107853214064023158,20946,CCS
c3673454184808371554,20947,CEN
c7826399903153603050,20947,CCS
c8914799861308448574,20948,CEN
c8704047351420222306,20948,CCS
c6944866807041620910,20949,CCS
c5646794636661803678,20949,CEN
c6706006272771420855,20950,CEN
c2469635230730116460,20950,CCS
c6855746914371587239,20951,CCS
c1721883654464630274,20951,CEN
c7673657399618823310,20952,CEN
c8566969836656246761,20952,CCS
c1116847012471271683,20953,CEN
c8107593509760642406,20953,CCS
c1085980586693727492,20954,CCS
c8117681902061714884,20954,CEN
c3877213623766236958,20956,CEN
c4122263666489121818,20956,CCS
c4667990755983777918,20957,CEN
c6810990936873623903,20957,CCS
c6213036508415649315,20958,CCS
c5606762636451629906,20958,CEN
c3660674265862901441,20959,CCS
c8380144181326276027,20959,CEN
c4327401314358049247,20960,CEN
c8785219313652249218,20960,CCS
c8969979939774800822,20961,CEN
c5305564454447242561,20961,CCS
c1211576000053445319,20962,CCS
c7270766414904107627,20962,CEN
c5897301785434433871,20963,CCS
c6769164746254486054,20963,CEN
c9164849481428816215,20964,CEN
c7815917788431423623,20964,CCS
c8549790395021695548,20965,CEN
c9129595683769054377,20965,CCS
c2278623643314083202,20966,CCS
c6701885162862607273,20966,CEN
c6968496374905087622,20967,CCS
c3370233534006873482,20967,CEN
c3719605157256966091,20969,CCS
c2834327180745698494,20969,CEN
c2689771609228090833,20970,CCS
c7953961108521803480,20970,CEN
c8531744990914817395,20971,CCS
c4167558174105924032,20971,CEN
c2094741944019327340,20972,CCS
c8340193847988529279,20972,CEN
c5555440653157939065,20973,CCS
c2471225372161356770,20973,CEN
c3121995793233874640,20974,CEN
c5224751986378286673,20974,CCS
c8168182539770680815,20974,CCS
c9966490703096813141,20974,CCS
c8449007216903692655,20975,CCS
c5480538954829153488,20975,CEN
c5582409580668823813,20976,CCS
c5401301302935073062,20976,CEN
c8354944266541610710,20977,CCS
c5707193725447233242,20977,CEN
c5316273946670463892,20978,CCS
c5416544458123144197,20978,CEN
c8243376419894439937,20979,CCS
c8860399022546024243,20979,CEN
c4572604214983569498,20980,CCS
c4392507437913013229,20980,CEN
c4673068044708979488,20981,CCS
c3081811982330458160,20981,CEN
c1037208320753848669,20982,CCS
c6142792611368797538,20982,CEN
c3562083223314710314,20982,CEN
c7234141552994851009,20984,CCS
c5740917541496527196,20984,CEN
